repo_name,robust_smells_num,random_metric,full_file_name,NPathComplexity,FallThrough,JavadocParagraph,TrailingComment,IllegalImport,AvoidStaticImport,IllegalCatch,ParameterAssignment,UnnecessaryParentheses
vespa-engine/vespa,2.0,70,vespajlib/src/main/java/com/yahoo/tensor/MixedTensor.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,6.0,69,vespaclient-java/src/main/java/com/yahoo/vespavisit/VdsVisit.java,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,3.0,69,vespaclient-container-plugin/src/main/java/com/yahoo/vespa/http/server/FeedHandler.java,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,5.0,69,config-model/src/main/java/com/yahoo/vespa/model/HostResource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
vespa-engine/vespa,16.0,68,document/src/main/java/com/yahoo/document/serialization/VespaDocumentSerializer42.java,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,4.0
vespa-engine/vespa,1.0,68,jdisc-security-filters/src/main/java/com/yahoo/jdisc/http/filter/security/athenz/AthenzPrincipalFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,68,document/src/main/java/com/yahoo/document/select/rule/ArithmeticNode.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,1.0,68,config-model/src/main/java/com/yahoo/vespa/model/container/configserver/ConfigserverCluster.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,1.0,68,zkfacade/src/main/java/com/yahoo/vespa/zookeeper/ZooKeeperServer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,67,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/maintenance/InfrastructureUpgrader.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
vespa-engine/vespa,2.0,67,config-model/src/main/java/com/yahoo/vespa/model/admin/clustercontroller/ClusterControllerCluster.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,15.0,67,config-model/src/main/java/com/yahoo/vespa/model/VespaModel.java,0.0,0.0,0.0,8.0,0.0,2.0,4.0,1.0,0.0
vespa-engine/vespa,3.0,67,config-model/src/main/java/com/yahoo/vespa/model/search/Tuning.java,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,5.0,67,vespaclient-container-plugin/src/main/java/com/yahoo/vespa/http/server/ClientFeederV3.java,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
vespa-engine/vespa,4.0,65,vespa-http-client/src/main/java/com/yahoo/vespa/http/client/core/communication/ApacheGatewayConnection.java,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,65,jdisc_core/src/main/java/com/yahoo/jdisc/core/FelixFramework.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
vespa-engine/vespa,2.0,65,model-integration/src/main/java/ai/vespa/rankingexpression/importer/IntermediateGraph.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,16.0,64,document/src/main/java/com/yahoo/document/serialization/VespaDocumentDeserializer42.java,3.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0
vespa-engine/vespa,14.0,64,container-search/src/main/java/com/yahoo/prelude/IndexFacts.java,0.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0
vespa-engine/vespa,1.0,64,security-utils/src/main/java/com/yahoo/security/tls/ReloadingTlsContext.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,2.0,64,container-search/src/main/java/com/yahoo/fs4/ErrorPacket.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,4.0,64,config-model-api/src/main/java/com/yahoo/config/application/api/DeploymentSpec.java,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
vespa-engine/vespa,19.0,63,vespajlib/src/main/java/com/yahoo/tensor/IndexedTensor.java,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,2.0,63,configserver/src/main/java/com/yahoo/vespa/config/server/http/HttpHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,1.0,63,config-model/src/main/java/com/yahoo/vespa/model/application/validation/Validation.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,11.0,63,config-model/src/main/java/com/yahoo/searchdefinition/RankProfile.java,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0
vespa-engine/vespa,5.0,63,container-search/src/main/java/com/yahoo/search/Result.java,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,4.0,62,config-model/src/main/java/com/yahoo/vespa/model/search/IndexedSearchCluster.java,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,2.0,62,bundle-plugin/src/main/java/com/yahoo/container/plugin/util/IO.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,3.0,62,config-model/src/main/java/com/yahoo/vespa/model/search/SearchNode.java,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,1.0,62,configserver/src/main/java/com/yahoo/vespa/serviceview/Service.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,4.0,62,config-model/src/main/java/com/yahoo/searchdefinition/MapEvaluationTypeContext.java,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,2.0,62,configserver/src/main/java/com/yahoo/vespa/config/server/session/LocalSessionStateWatcher.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,7.0,61,documentapi/src/main/java/com/yahoo/documentapi/messagebus/protocol/StoragePolicy.java,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0
vespa-engine/vespa,3.0,61,config-model/src/main/java/com/yahoo/vespa/model/container/http/ConnectorFactory.java,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,61,config-model/src/main/java/com/yahoo/vespa/model/admin/monitoring/VespaMetricSet.java,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,61,configserver/src/main/java/com/yahoo/vespa/config/server/application/ConfigConvergenceChecker.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,6.0,60,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/configserver/ConfigServerApiImpl.java,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,59,config-model/src/main/java/com/yahoo/vespa/model/builder/xml/dom/DomAdminBuilderBase.java,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,5.0,58,config-model/src/main/java/com/yahoo/config/model/deploy/DeployState.java,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
vespa-engine/vespa,2.0,58,messagebus/src/main/java/com/yahoo/messagebus/SourceSession.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,3.0,57,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/maintenance/NodeRetirer.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
vespa-engine/vespa,62.0,57,container-search/src/main/java/com/yahoo/search/yql/VespaSerializer.java,2.0,0.0,0.0,6.0,0.0,43.0,0.0,0.0,11.0
vespa-engine/vespa,1.0,57,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/restapi/v2/NodesResponse.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,15.0,57,jrt/src/com/yahoo/jrt/Connection.java,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0
vespa-engine/vespa,7.0,56,application/src/main/java/com/yahoo/application/Application.java,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
vespa-engine/vespa,2.0,56,config-model/src/main/java/com/yahoo/vespa/model/container/search/searchchain/LocalProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,6.0,56,container-search/src/main/java/com/yahoo/search/yql/YqlParser.java,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,21.0,55,component/src/main/java/com/yahoo/component/Version.java,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,13.0,54,container-search/src/main/java/com/yahoo/search/query/Model.java,0.0,0.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0
vespa-engine/vespa,1.0,54,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/maintenance/ContactInformationMaintainer.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,4.0,54,config-model/src/main/java/com/yahoo/vespa/model/container/Container.java,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,8.0,53,container-search/src/main/java/com/yahoo/fs4/Packet.java,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,4.0,49,configserver/src/main/java/com/yahoo/vespa/config/server/tenant/TenantRepository.java,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,48,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/athenz/mock/ZtsClientMock.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,9.0,47,container-disc/src/main/java/com/yahoo/container/jdisc/ConfiguredApplication.java,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0
vespa-engine/vespa,3.0,46,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/provisioning/NodeRepositoryProvisioner.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,7.0,46,container-search/src/main/java/com/yahoo/prelude/cluster/ClusterSearcher.java,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,45,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/maintenance/InfrastructureProvisioner.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,45,jdisc_http_service/src/main/java/com/yahoo/jdisc/http/servlet/ServletRequest.java,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,7.0,45,configserver/src/main/java/com/yahoo/vespa/config/server/session/SessionPreparer.java,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0
vespa-engine/vespa,2.0,44,security-utils/src/main/java/com/yahoo/security/X509CertificateUtils.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,44,container-search/src/main/java/com/yahoo/prelude/fastsearch/FastSearcher.java,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,20.0,44,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/ApplicationController.java,1.0,0.0,0.0,5.0,0.0,3.0,3.0,7.0,1.0
vespa-engine/vespa,1.0,43,config-model/src/main/java/com/yahoo/vespa/model/search/NodeFlavorTuning.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,43,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/os/OsApiHandler.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,43,container-search/src/main/java/com/yahoo/prelude/Pong.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,3.0,43,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/versions/VespaVersion.java,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,5.0,42,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/maintenance/coredump/CoredumpHandler.java,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,42,configserver/src/main/java/com/yahoo/vespa/config/server/session/RemoteSession.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,42,docker-api/src/main/java/com/yahoo/vespa/hosted/dockerapi/CreateContainerCommandImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,6.0,42,config-proxy/src/main/java/com/yahoo/vespa/config/proxy/ProxyServer.java,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
vespa-engine/vespa,7.0,42,document/src/main/java/com/yahoo/vespaxmlparser/VespaXMLFeedReader.java,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0
vespa-engine/vespa,1.0,41,indexinglanguage/src/main/java/com/yahoo/vespa/indexinglanguage/FieldUpdateHelper.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,2.0,41,jrt/src/com/yahoo/jrt/TlsCryptoSocket.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,40,config-model/src/main/java/com/yahoo/config/model/provision/InMemoryProvisioner.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,3.0,40,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/controller/ControllerApiHandler.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,39,vespa-application-maven-plugin/src/main/java/com/yahoo/container/plugin/mojo/ApplicationMojo.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,7.0,39,container-core/src/main/java/com/yahoo/container/core/config/BundleLoader.java,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0
vespa-engine/vespa,9.0,38,config-model/src/main/java/com/yahoo/vespa/model/builder/xml/dom/VespaDomBuilder.java,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,5.0,38,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/deployment/DeploymentApiHandler.java,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,38,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/zone/v1/ZoneApiHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,2.0,38,bundle-plugin/src/main/java/com/yahoo/container/plugin/classanalysis/Analyze.java,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,36,document/src/main/java/com/yahoo/document/json/readers/TensorReader.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,31.0,36,container-search/src/main/java/com/yahoo/search/Query.java,2.0,0.0,10.0,13.0,0.0,0.0,3.0,1.0,2.0
vespa-engine/vespa,15.0,35,container-search/src/main/java/com/yahoo/prelude/query/parser/StructuredParser.java,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,34,container-search/src/main/java/com/yahoo/prelude/hitfield/HitField.java,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,2.0,34,config-model/src/main/java/com/yahoo/vespa/model/application/validation/first/AccessControlValidator.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,1.0,34,vespa-athenz/src/main/java/com/yahoo/vespa/athenz/client/zts/DefaultZtsClient.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,6.0,33,orchestrator/src/main/java/com/yahoo/vespa/orchestrator/OrchestratorImpl.java,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,9.0,33,configserver/src/main/java/com/yahoo/vespa/config/server/ApplicationRepository.java,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0
vespa-engine/vespa,2.0,33,athenz-identity-provider-service/src/main/java/com/yahoo/vespa/hosted/athenz/instanceproviderservice/ConfigserverSslContextFactoryProvider.java,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,7.0,33,messagebus/src/main/java/com/yahoo/messagebus/routing/RoutingNode.java,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0
vespa-engine/vespa,2.0,33,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/restapi/v2/filter/Authorizer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
vespa-engine/vespa,2.0,32,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/maintenance/RetiredExpirer.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,31,container-search/src/main/java/com/yahoo/search/cluster/ClusterMonitor.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,14.0,31,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/maintenance/Upgrader.java,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0
vespa-engine/vespa,3.0,31,container-di/src/main/java/com/yahoo/container/di/Container.java,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
vespa-engine/vespa,7.0,31,configserver/src/main/java/com/yahoo/vespa/config/server/ConfigServerBootstrap.java,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,13.0,30,container-search/src/main/java/com/yahoo/prelude/fastsearch/VespaBackEndSearcher.java,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,10.0,30,vespaclient-container-plugin/src/main/java/com/yahoo/document/restapi/resource/RestApi.java,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0
vespa-engine/vespa,2.0,30,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/versions/OsVersionStatus.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,30,config-model/src/main/java/com/yahoo/vespa/model/AbstractService.java,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,29,vespa-http-client/src/main/java/com/yahoo/vespa/http/client/FeedClient.java,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,29,container-search/src/main/java/com/yahoo/fs4/mplex/ConnectionPool.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
vespa-engine/vespa,4.0,29,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/nodeadmin/NodeAdminStateUpdater.java,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,29,security-utils/src/main/java/com/yahoo/security/SslContextBuilder.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,29,container-search/src/main/java/com/yahoo/search/cluster/TrafficNodeMonitor.java,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
vespa-engine/vespa,38.0,28,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/deployment/DeploymentTrigger.java,1.0,0.0,4.0,16.0,0.0,15.0,1.0,1.0,0.0
vespa-engine/vespa,2.0,28,vespa-athenz/src/main/java/com/yahoo/vespa/athenz/identityprovider/client/AthenzCredentialsService.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
vespa-engine/vespa,3.0,28,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/cost/CostCalculator.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
vespa-engine/vespa,2.0,27,config-model/src/main/java/com/yahoo/vespa/model/container/ContainerCluster.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,27,configserver/src/main/java/com/yahoo/vespa/config/server/session/RemoteSessionStateWatcher.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
vespa-engine/vespa,27.0,27,container-search/src/main/java/com/yahoo/search/result/HitGroup.java,0.0,0.0,8.0,16.0,0.0,1.0,0.0,1.0,1.0
vespa-engine/vespa,5.0,27,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/restapi/v2/NodesApiHandler.java,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
vespa-engine/vespa,11.0,26,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/nodeagent/NodeAgentImpl.java,1.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0
vespa-engine/vespa,1.0,25,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/deployment/JobProfile.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,9.0,25,container-search/src/main/java/com/yahoo/fs4/QueryPacket.java,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,7.0,25,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/NodeRepository.java,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
vespa-engine/vespa,2.0,23,container-search/src/main/java/com/yahoo/prelude/fastsearch/FS4SearchInvoker.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,3.0,23,documentapi/src/main/java/com/yahoo/documentapi/messagebus/MessageBusAsyncSession.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
vespa-engine/vespa,10.0,22,config-model/src/main/java/com/yahoo/vespa/model/content/cluster/ContentCluster.java,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,2.0,22,node-admin/src/main/java/com/yahoo/vespa/hosted/node/admin/nodeadmin/NodeAdminImpl.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,3.0,22,container-search/src/main/java/com/yahoo/search/dispatch/Dispatcher.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,9.0,20,container-core/src/main/java/com/yahoo/restapi/Path.java,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,20.0,20,clustercontroller-core/src/main/java/com/yahoo/vespa/clustercontroller/core/database/ZooKeeperDatabase.java,0.0,0.0,0.0,5.0,0.0,0.0,11.0,2.0,2.0
vespa-engine/vespa,11.0,20,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/provisioning/NodeAllocation.java,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,19,container-search/src/main/java/com/yahoo/search/yql/MinimalQueryInserter.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,8.0,18,container-search/src/main/java/com/yahoo/prelude/query/parser/AllParser.java,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0
vespa-engine/vespa,1.0,18,container-core/src/main/java/com/yahoo/osgi/OsgiImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,1.0,17,bundle-plugin/src/main/java/com/yahoo/container/plugin/classanalysis/AnalyzeClassVisitor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
vespa-engine/vespa,7.0,17,document/src/main/java/com/yahoo/document/Document.java,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,1.0,16,config-model/src/main/java/com/yahoo/vespa/model/admin/clustercontroller/ClusterControllerContainer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,8.0,16,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/persistence/CuratorDb.java,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0
vespa-engine/vespa,22.0,16,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/deployment/InternalStepRunner.java,0.0,0.0,1.0,1.0,0.0,17.0,2.0,1.0,0.0
vespa-engine/vespa,3.0,16,container-search/src/main/java/com/yahoo/fs4/mplex/Backend.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
vespa-engine/vespa,1.0,16,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/maintenance/DeploymentMetricsMaintainer.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,2.0,15,controller-server/src/main/java/com/yahoo/vespa/hosted/controller/restapi/zone/v2/ZoneApiHandler.java,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,15,document/src/main/java/com/yahoo/document/DocumentUpdate.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,1.0,14,config-proxy/src/main/java/com/yahoo/vespa/config/proxy/ConfigProxyRpcServer.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,1.0,13,container-search/src/main/java/com/yahoo/prelude/query/Highlight.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vespa-engine/vespa,2.0,13,logserver/src/main/java/com/yahoo/logserver/Server.java,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
vespa-engine/vespa,2.0,13,vespa-http-client/src/main/java/com/yahoo/vespa/http/client/runner/CommandLineArguments.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,6.0,12,container-search/src/main/java/com/yahoo/fs4/GetDocSumsPacket.java,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,15.0,12,jrt/src/com/yahoo/jrt/slobrok/api/Mirror.java,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0
vespa-engine/vespa,4.0,12,container-di/src/main/java/com/yahoo/container/di/componentgraph/core/ComponentGraph.java,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,5.0,11,container-disc/src/main/java/com/yahoo/container/jdisc/component/Deconstructor.java,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
vespa-engine/vespa,9.0,10,container-search/src/main/java/com/yahoo/fs4/BasicPacket.java,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0
vespa-engine/vespa,18.0,10,container-search/src/main/java/com/yahoo/prelude/statistics/StatisticsSearcher.java,0.0,0.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0
vespa-engine/vespa,2.0,10,standalone-container/src/main/java/com/yahoo/container/standalone/CloudConfigInstallVariables.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vespa-engine/vespa,8.0,10,standalone-container/src/main/java/com/yahoo/container/standalone/StandaloneContainerApplication.java,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
vespa-engine/vespa,1.0,10,node-repository/src/main/java/com/yahoo/vespa/hosted/provision/NodeList.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
