feature,true_positives,true_negatives,false_positives,false_negatives,samples,accuracy,positive_rate,hit_rate,precision,precision_lift,recall,fpr,jaccard,independent_prob,lift_over_independent,lift_over_majority,concept_entropy,classifier_entropy,mutual_information,comment
ArrayTypeStyle,1548,130717,1098,127517,260880,0.51,0.49,0.01,0.59,0.18,0.01,0.01,0.01,0.51,0.0,0.0,1.0,0.08,0.0,
TypecastParenPad,81,131757,58,128984,260880,0.51,0.49,0.0,0.58,0.18,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.01,0.0,
AvoidNestedBlocks,4840,128140,3675,124225,260880,0.51,0.49,0.03,0.57,0.15,0.04,0.03,0.04,0.5,0.01,0.01,1.0,0.21,0.0,
EqualsHashCode,445,131481,334,128620,260880,0.51,0.49,0.0,0.57,0.15,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.03,0.0,
JavadocTagContinuationIndentation,1956,130326,1489,127109,260880,0.51,0.49,0.01,0.57,0.15,0.02,0.01,0.01,0.51,0.0,0.0,1.0,0.1,0.0,
ClassTypeParameterName,133,131713,102,128932,260880,0.51,0.49,0.0,0.57,0.14,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.01,0.0,
FileLength,2758,129673,2142,126307,260880,0.51,0.49,0.02,0.56,0.14,0.02,0.02,0.02,0.51,0.01,0.0,1.0,0.13,0.0,
SimplifyBooleanReturn,297,131586,229,128768,260880,0.51,0.49,0.0,0.56,0.14,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.02,0.0,
FinalClass,4154,128566,3249,124911,260880,0.51,0.49,0.03,0.56,0.13,0.03,0.02,0.03,0.5,0.01,0.01,1.0,0.19,0.0,
NestedTryDepth,892,131107,708,128173,260880,0.51,0.49,0.01,0.56,0.13,0.01,0.01,0.01,0.51,0.0,0.0,1.0,0.05,0.0,
FileTabCharacter,1091,130934,881,127974,260880,0.51,0.49,0.01,0.55,0.12,0.01,0.01,0.01,0.51,0.0,0.0,1.0,0.06,0.0,
JavadocStyle,9129,124441,7374,119936,260880,0.51,0.49,0.06,0.55,0.12,0.07,0.06,0.07,0.5,0.01,0.01,1.0,0.34,0.0,
NoFinalizer,29,131791,24,129036,260880,0.51,0.49,0.0,0.55,0.11,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
ParameterName,3418,129036,2779,125647,260880,0.51,0.49,0.02,0.55,0.11,0.03,0.02,0.03,0.51,0.01,0.0,1.0,0.16,0.0,
ParameterNumber,4247,128362,3453,124818,260880,0.51,0.49,0.03,0.55,0.11,0.03,0.03,0.03,0.5,0.01,0.01,1.0,0.19,0.0,
ParameterAssignment,7821,125230,6585,121244,260880,0.51,0.49,0.06,0.54,0.1,0.06,0.05,0.06,0.5,0.01,0.01,1.0,0.31,0.0,
ArrayTrailingComma,3287,129019,2796,125778,260880,0.51,0.49,0.02,0.54,0.09,0.03,0.02,0.02,0.51,0.0,0.0,1.0,0.16,0.0,
AvoidStarImport,5593,126948,4867,123472,260880,0.51,0.49,0.04,0.53,0.08,0.04,0.04,0.04,0.5,0.01,0.01,1.0,0.24,0.0,
CommentsIndentation,5296,127170,4645,123769,260880,0.51,0.49,0.04,0.53,0.08,0.04,0.04,0.04,0.5,0.01,0.0,1.0,0.23,0.0,
FinalParameters,6963,125723,6092,122102,260880,0.51,0.49,0.05,0.53,0.08,0.05,0.05,0.05,0.5,0.01,0.01,1.0,0.29,0.0,
InnerAssignment,6559,126128,5687,122506,260880,0.51,0.49,0.05,0.54,0.08,0.05,0.04,0.05,0.5,0.01,0.01,1.0,0.27,0.0,
JavadocType,4270,128071,3744,124795,260880,0.51,0.49,0.03,0.53,0.08,0.03,0.03,0.03,0.5,0.0,0.0,1.0,0.2,0.0,
LeftCurly,8103,124791,7024,120962,260880,0.51,0.49,0.06,0.54,0.08,0.06,0.05,0.06,0.5,0.01,0.01,1.0,0.32,0.0,
MethodCount,1719,130290,1525,127346,260880,0.51,0.49,0.01,0.53,0.07,0.01,0.01,0.01,0.51,0.0,0.0,1.0,0.1,0.0,
MethodParamPad,2978,129153,2662,126087,260880,0.51,0.49,0.02,0.53,0.07,0.02,0.02,0.02,0.51,0.0,0.0,1.0,0.15,0.0,
TypeName,1172,130775,1040,127893,260880,0.51,0.49,0.01,0.53,0.07,0.01,0.01,0.01,0.51,0.0,0.0,1.0,0.07,0.0,
AnonInnerLength,5770,126535,5280,123295,260880,0.51,0.49,0.04,0.52,0.06,0.04,0.04,0.04,0.5,0.0,0.0,1.0,0.25,0.0,
LocalVariableName,4499,127767,4048,124566,260880,0.51,0.49,0.03,0.53,0.06,0.03,0.03,0.03,0.5,0.0,0.0,1.0,0.21,0.0,
AnnotationUseStyle,2089,129892,1923,126976,260880,0.51,0.49,0.02,0.52,0.05,0.02,0.01,0.02,0.51,0.0,0.0,1.0,0.11,0.0,
AvoidStaticImport,9092,123473,8342,119973,260880,0.51,0.49,0.07,0.52,0.05,0.07,0.06,0.07,0.5,0.01,0.01,1.0,0.35,0.0,
GenericWhitespace,685,131180,635,128380,260880,0.51,0.49,0.01,0.52,0.05,0.01,0.0,0.01,0.51,0.0,0.0,1.0,0.05,0.0,
InnerTypeLast,8117,124254,7561,120948,260880,0.51,0.49,0.06,0.52,0.05,0.06,0.06,0.06,0.5,0.01,0.0,1.0,0.33,0.0,
MethodLength,4929,127295,4520,124136,260880,0.51,0.49,0.04,0.52,0.05,0.04,0.03,0.04,0.5,0.0,0.0,1.0,0.22,0.0,
MethodName,2783,129226,2589,126282,260880,0.51,0.49,0.02,0.52,0.05,0.02,0.02,0.02,0.51,0.0,0.0,1.0,0.14,0.0,
NeedBraces,9616,122946,8869,119449,260880,0.51,0.49,0.07,0.52,0.05,0.07,0.07,0.07,0.5,0.01,0.01,1.0,0.37,0.0,
WhitespaceAround,11970,120804,11011,117095,260880,0.51,0.49,0.09,0.52,0.05,0.09,0.08,0.09,0.5,0.01,0.01,1.0,0.43,0.0,
JavadocMethod,13799,118841,12974,115266,260880,0.51,0.49,0.1,0.52,0.04,0.11,0.1,0.1,0.5,0.01,0.01,1.0,0.48,0.0,
LocalFinalVariableName,3739,128282,3533,125326,260880,0.51,0.49,0.03,0.51,0.04,0.03,0.03,0.03,0.5,0.0,0.0,1.0,0.18,0.0,
NestedIfDepth,11672,120822,10993,117393,260880,0.51,0.49,0.09,0.51,0.04,0.09,0.08,0.08,0.5,0.01,0.01,1.0,0.43,0.0,
StaticVariableName,2041,129885,1930,127024,260880,0.51,0.49,0.02,0.51,0.04,0.02,0.01,0.02,0.51,0.0,0.0,1.0,0.11,0.0,
SummaryJavadoc,9256,123035,8780,119809,260880,0.51,0.49,0.07,0.51,0.04,0.07,0.07,0.07,0.5,0.01,0.0,1.0,0.36,0.0,
TrailingComment,11354,121099,10716,117711,260880,0.51,0.49,0.08,0.51,0.04,0.09,0.08,0.08,0.5,0.01,0.0,1.0,0.42,0.0,
ClassFanOutComplexity,11347,120868,10947,117718,260880,0.51,0.49,0.09,0.51,0.03,0.09,0.08,0.08,0.5,0.0,0.0,1.0,0.42,0.0,
FinalLocalVariable,8651,123528,8287,120414,260880,0.51,0.49,0.06,0.51,0.03,0.07,0.06,0.06,0.5,0.0,0.0,1.0,0.35,0.0,
HideUtilityClassConstructor,5587,126437,5378,123478,260880,0.51,0.49,0.04,0.51,0.03,0.04,0.04,0.04,0.5,0.0,0.0,1.0,0.25,0.0,
OverloadMethodsDeclarationOrder,8598,123505,8310,120467,260880,0.51,0.49,0.06,0.51,0.03,0.07,0.06,0.06,0.5,0.0,0.0,1.0,0.35,0.0,
AnnotationLocation,94,131723,92,128971,260880,0.51,0.49,0.0,0.51,0.02,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.01,0.0,
DesignForExtension,15026,117125,14690,114039,260880,0.51,0.49,0.11,0.51,0.02,0.12,0.11,0.1,0.5,0.0,0.0,1.0,0.51,0.0,
EmptyCatchBlock,3684,128232,3583,125381,260880,0.51,0.49,0.03,0.51,0.02,0.03,0.03,0.03,0.5,0.0,0.0,1.0,0.18,0.0,
ExecutableStatementCount,13067,118985,12830,115998,260880,0.51,0.49,0.1,0.5,0.02,0.1,0.1,0.09,0.5,0.0,0.0,1.0,0.47,0.0,
JavaNCSS,10627,121296,10519,118438,260880,0.51,0.49,0.08,0.5,0.02,0.08,0.08,0.08,0.5,0.0,0.0,1.0,0.41,0.0,
LineLength,13556,118530,13285,115509,260880,0.51,0.49,0.1,0.51,0.02,0.11,0.1,0.1,0.5,0.0,0.0,1.0,0.48,0.0,
MissingJavadocMethod,22452,109773,22042,106613,260880,0.51,0.49,0.17,0.5,0.02,0.17,0.17,0.15,0.5,0.01,0.0,1.0,0.66,0.0,
MissingJavadocType,6814,125074,6741,122251,260880,0.51,0.49,0.05,0.5,0.02,0.05,0.05,0.05,0.5,0.0,0.0,1.0,0.29,0.0,
WhitespaceAfter,11052,120975,10840,118013,260880,0.51,0.49,0.08,0.5,0.02,0.09,0.08,0.08,0.5,0.0,0.0,1.0,0.42,0.0,
AnnotationOnSameLine,20865,111069,20746,108200,260880,0.51,0.49,0.16,0.5,0.01,0.16,0.16,0.14,0.5,0.0,0.0,1.0,0.63,0.0,
ClassMemberImpliedModifier,4430,127395,4420,124635,260880,0.51,0.49,0.03,0.5,0.01,0.03,0.03,0.03,0.5,0.0,0.0,1.0,0.21,0.0,
MultipleVariableDeclarations,4911,126919,4896,124154,260880,0.51,0.49,0.04,0.5,0.01,0.04,0.04,0.04,0.5,0.0,0.0,1.0,0.23,0.0,
OperatorWrap,9841,121876,9939,119224,260880,0.5,0.49,0.08,0.5,0.01,0.08,0.08,0.07,0.5,0.0,-0.0,1.0,0.39,0.0,
ReturnCount,14096,117737,14078,114969,260880,0.51,0.49,0.11,0.5,0.01,0.11,0.11,0.1,0.5,0.0,0.0,1.0,0.49,0.0,
UnnecessaryParentheses,9297,122497,9318,119768,260880,0.51,0.49,0.07,0.5,0.01,0.07,0.07,0.07,0.5,0.0,-0.0,1.0,0.37,0.0,
VariableDeclarationUsageDistance,6122,125651,6164,122943,260880,0.51,0.49,0.05,0.5,0.01,0.05,0.05,0.05,0.5,0.0,-0.0,1.0,0.27,0.0,
BooleanExpressionComplexity,5112,126615,5200,123953,260880,0.5,0.49,0.04,0.5,0.0,0.04,0.04,0.04,0.5,0.0,-0.0,1.0,0.24,0.0,
DeclarationOrder,24716,106752,25063,104349,260880,0.5,0.49,0.19,0.5,0.0,0.19,0.19,0.16,0.5,0.0,-0.0,1.0,0.7,0.0,
IllegalType,3037,128700,3115,126028,260880,0.5,0.49,0.02,0.49,-0.0,0.02,0.02,0.02,0.51,-0.0,-0.0,1.0,0.16,0.0,
MissingSwitchDefault,5159,126546,5269,123906,260880,0.5,0.49,0.04,0.49,-0.0,0.04,0.04,0.04,0.5,-0.0,-0.0,1.0,0.24,0.0,
ModifierOrder,3678,128026,3789,125387,260880,0.5,0.49,0.03,0.49,-0.0,0.03,0.03,0.03,0.5,-0.0,-0.0,1.0,0.19,0.0,
NewlineAtEndOfFile,2717,129013,2802,126348,260880,0.5,0.49,0.02,0.49,-0.0,0.02,0.02,0.02,0.51,-0.0,-0.0,1.0,0.15,0.0,
SingleSpaceSeparator,6408,125208,6607,122657,260880,0.5,0.49,0.05,0.49,-0.0,0.05,0.05,0.05,0.5,-0.0,-0.0,1.0,0.29,0.0,
AvoidEscapedUnicodeCharacters,1527,130216,1599,127538,260880,0.5,0.49,0.01,0.49,-0.01,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.09,0.0,
AvoidInlineConditionals,16335,114709,17106,112730,260880,0.5,0.49,0.13,0.49,-0.01,0.13,0.13,0.11,0.5,-0.0,-0.01,1.0,0.55,0.0,
ConstantName,5466,126173,5642,123599,260880,0.5,0.49,0.04,0.49,-0.01,0.04,0.04,0.04,0.5,-0.0,-0.0,1.0,0.25,0.0,
HiddenField,17621,113398,18417,111444,260880,0.5,0.49,0.14,0.49,-0.01,0.14,0.14,0.12,0.5,-0.0,-0.01,1.0,0.58,0.0,
ImportOrder,19700,111170,20645,109365,260880,0.5,0.49,0.15,0.49,-0.01,0.15,0.16,0.13,0.5,-0.0,-0.01,1.0,0.62,0.0,
MagicNumber,16252,114953,16862,112813,260880,0.5,0.49,0.13,0.49,-0.01,0.13,0.13,0.11,0.5,-0.0,-0.0,1.0,0.55,0.0,
MissingCtor,12631,118646,13169,116434,260880,0.5,0.49,0.1,0.49,-0.01,0.1,0.1,0.09,0.5,-0.0,-0.0,1.0,0.47,0.0,
MissingDeprecated,1651,130111,1704,127414,260880,0.51,0.49,0.01,0.49,-0.01,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.1,0.0,
StringLiteralEquality,282,131521,294,128783,260880,0.51,0.49,0.0,0.49,-0.01,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.02,0.0,
ClassDataAbstractionCoupling,9135,122106,9709,119930,260880,0.5,0.49,0.07,0.48,-0.02,0.07,0.07,0.07,0.5,-0.0,-0.0,1.0,0.37,0.0,
EmptyStatement,750,131011,804,128315,260880,0.51,0.49,0.01,0.48,-0.02,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.05,0.0,
IllegalCatch,7412,123930,7885,121653,260880,0.5,0.49,0.06,0.48,-0.02,0.06,0.06,0.05,0.5,-0.0,-0.0,1.0,0.32,0.0,
JavadocPackage,9564,121556,10259,119501,260880,0.5,0.49,0.08,0.48,-0.02,0.07,0.08,0.07,0.5,-0.0,-0.01,1.0,0.39,0.0,
TodoComment,3220,128402,3413,125845,260880,0.5,0.49,0.03,0.49,-0.02,0.02,0.03,0.02,0.51,-0.0,-0.0,1.0,0.17,0.0,
AbstractClassName,5117,126214,5601,123948,260880,0.5,0.49,0.04,0.48,-0.03,0.04,0.04,0.04,0.5,-0.0,-0.0,1.0,0.25,0.0,
CyclomaticComplexity,12608,118093,13722,116457,260880,0.5,0.49,0.1,0.48,-0.03,0.1,0.1,0.09,0.5,-0.01,-0.01,1.0,0.47,0.0,
JavadocVariable,22886,107129,24686,106179,260880,0.5,0.49,0.18,0.48,-0.03,0.18,0.19,0.15,0.5,-0.01,-0.01,1.0,0.69,0.0,
MultipleStringLiterals,16989,113511,18304,112076,260880,0.5,0.49,0.14,0.48,-0.03,0.13,0.14,0.12,0.5,-0.01,-0.01,1.0,0.57,0.0,
NPathComplexity,10328,120661,11154,118737,260880,0.5,0.49,0.08,0.48,-0.03,0.08,0.08,0.07,0.5,-0.0,-0.01,1.0,0.41,0.0,
NestedForDepth,1892,129781,2034,127173,260880,0.5,0.49,0.02,0.48,-0.03,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
NoWhitespaceBefore,1882,129782,2033,127183,260880,0.5,0.49,0.02,0.48,-0.03,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
OneStatementPerLine,3747,127755,4060,125318,260880,0.5,0.49,0.03,0.48,-0.03,0.03,0.03,0.03,0.5,-0.0,-0.0,1.0,0.19,0.0,
WriteTag,6176,125062,6753,122889,260880,0.5,0.49,0.05,0.48,-0.03,0.05,0.05,0.05,0.5,-0.0,-0.0,1.0,0.28,0.0,
AbbreviationAsWordInName,2624,128942,2873,126441,260880,0.5,0.49,0.02,0.48,-0.04,0.02,0.02,0.02,0.51,-0.0,-0.0,1.0,0.15,0.0,
ExplicitInitialization,7281,123762,8053,121784,260880,0.5,0.49,0.06,0.47,-0.04,0.06,0.06,0.05,0.5,-0.0,-0.01,1.0,0.32,0.0,
InterfaceMemberImpliedModifier,3547,127909,3906,125518,260880,0.5,0.49,0.03,0.48,-0.04,0.03,0.03,0.03,0.5,-0.0,-0.0,1.0,0.19,0.0,
NonEmptyAtclauseDescription,5871,125267,6548,123194,260880,0.5,0.49,0.05,0.47,-0.04,0.05,0.05,0.04,0.5,-0.0,-0.01,1.0,0.28,0.0,
RedundantModifier,7184,123908,7907,121881,260880,0.5,0.49,0.06,0.48,-0.04,0.06,0.06,0.05,0.5,-0.0,-0.01,1.0,0.32,0.0,
VisibilityModifier,12695,117688,14127,116370,260880,0.5,0.49,0.1,0.47,-0.04,0.1,0.11,0.09,0.5,-0.01,-0.01,1.0,0.48,0.0,
CatchParameterName,1839,129749,2066,127226,260880,0.5,0.49,0.01,0.47,-0.05,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
Indentation,6390,124531,7284,122675,260880,0.5,0.49,0.05,0.47,-0.06,0.05,0.06,0.05,0.5,-0.01,-0.01,1.0,0.3,0.0,
ParenPad,3565,127743,4072,125500,260880,0.5,0.49,0.03,0.47,-0.06,0.03,0.03,0.03,0.5,-0.0,-0.0,1.0,0.19,0.0,
SeparatorWrap,18029,110925,20890,111036,260880,0.49,0.49,0.15,0.46,-0.06,0.14,0.16,0.12,0.5,-0.02,-0.02,1.0,0.61,0.0,
FallThrough,1589,129946,1869,127476,260880,0.5,0.49,0.01,0.46,-0.07,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.1,0.0,
MemberName,6137,124668,7147,122928,260880,0.5,0.49,0.05,0.46,-0.07,0.05,0.05,0.05,0.5,-0.01,-0.01,1.0,0.29,0.0,
ModifiedControlVariable,1629,129903,1912,127436,260880,0.5,0.49,0.01,0.46,-0.07,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.1,0.0,
RightCurly,3970,127180,4635,125095,260880,0.5,0.49,0.03,0.46,-0.07,0.03,0.04,0.03,0.5,-0.0,-0.01,1.0,0.21,0.0,
EmptyLineSeparator,15259,113602,18213,113806,260880,0.49,0.49,0.13,0.46,-0.08,0.12,0.14,0.1,0.5,-0.02,-0.02,1.0,0.55,0.0,
RedundantImport,266,131495,320,128799,260880,0.51,0.49,0.0,0.45,-0.08,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.02,0.0,
InvalidJavadocPosition,1106,130456,1359,127959,260880,0.5,0.49,0.01,0.45,-0.09,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.08,0.0,
UnusedImports,1641,129817,1998,127424,260880,0.5,0.49,0.01,0.45,-0.09,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
AtclauseOrder,3918,126938,4877,125147,260880,0.5,0.49,0.03,0.45,-0.1,0.03,0.04,0.03,0.5,-0.01,-0.01,1.0,0.21,0.0,
EmptyBlock,1678,129733,2082,127387,260880,0.5,0.49,0.01,0.45,-0.1,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
JavadocParagraph,11078,117784,14031,117987,260880,0.49,0.49,0.1,0.44,-0.11,0.09,0.11,0.08,0.5,-0.02,-0.02,1.0,0.46,0.0,
EqualsAvoidNull,2631,128343,3472,126434,260880,0.5,0.49,0.02,0.43,-0.13,0.02,0.03,0.02,0.51,-0.01,-0.01,1.0,0.16,0.0,
SingleLineJavadoc,298,131421,394,128767,260880,0.5,0.49,0.0,0.43,-0.13,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.03,0.0,
MissingOverride,227,131510,305,128838,260880,0.5,0.49,0.0,0.43,-0.14,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.02,0.0,
UpperEll,121,131651,164,128944,260880,0.51,0.49,0.0,0.42,-0.14,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
EmptyForIteratorPad,890,130591,1224,128175,260880,0.5,0.49,0.01,0.42,-0.15,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.07,0.0,
IllegalToken,1538,129698,2117,127527,260880,0.5,0.49,0.01,0.42,-0.15,0.01,0.02,0.01,0.51,-0.0,-0.0,1.0,0.11,0.0,
SimplifyBooleanExpression,717,130835,980,128348,260880,0.5,0.49,0.01,0.42,-0.15,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.06,0.0,
UncommentedMain,1178,130186,1629,127887,260880,0.5,0.49,0.01,0.42,-0.15,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.09,0.0,
DefaultComesLast,1146,130213,1602,127919,260880,0.5,0.49,0.01,0.42,-0.16,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.08,0.0,
UnnecessarySemicolonInEnumeration,811,130677,1138,128254,260880,0.5,0.49,0.01,0.42,-0.16,0.01,0.01,0.01,0.51,-0.0,-0.0,1.0,0.06,0.0,
NoWhitespaceAfter,3950,126118,5697,125115,260880,0.5,0.49,0.04,0.41,-0.17,0.03,0.04,0.03,0.5,-0.01,-0.01,1.0,0.23,0.0,
LambdaParameterName,117,131626,189,128948,260880,0.5,0.49,0.0,0.38,-0.23,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
ThrowsCount,28,131767,48,129037,260880,0.51,0.49,0.0,0.37,-0.26,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.0,0.0,
IllegalImport,113,131608,207,128952,260880,0.5,0.49,0.0,0.35,-0.29,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
OneTopLevelClass,104,131611,204,128961,260880,0.5,0.49,0.0,0.34,-0.32,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
OuterTypeNumber,104,131611,204,128961,260880,0.5,0.49,0.0,0.34,-0.32,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
CustomImportOrder,99,131560,255,128966,260880,0.5,0.49,0.0,0.28,-0.43,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
PackageDeclaration,47,131677,138,129018,260880,0.5,0.49,0.0,0.25,-0.49,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.01,0.0,
IllegalThrows,22,131739,76,129043,260880,0.51,0.49,0.0,0.22,-0.55,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.0,0.0,
MutableException,5,131725,90,129060,260880,0.5,0.49,0.0,0.05,-0.89,0.0,0.0,0.0,0.51,-0.0,-0.0,1.0,0.0,0.0,
CovariantEquals,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
NoLineWrap,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
OuterTypeFilename,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
Regexp,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
RegexpOnFilename,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
SuppressWarnings,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
UnnecessarySemicolonInTryWithResources,0,131815,0,129065,260880,0.51,0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,
